ID,Research Group,Contributors,Year,Expr1,Date,Time,Sreg2,Reg2#, Narative Location,Dec Lat,Dec Long,QL#,QR#,QF#,Photographer 1,Roll 1,Frames 1,Best Left,Best Right,Best Fluke,Comment
896,NMML,,2005,8,8/31/2005,18:36,KAK,14,East of Gull Pt.,57.38166667,-152.4883333,2,,,MG,Kod-8-31-05,34,,,,
897,NMML,,2005,9,9/5/2005,11:33,KAK,14,off Ugak,57.02716667,-152.0043333,2,,,MG,Kod-9-05-05,17-29,,,,
897,NMML,,2005,9,9/4/2005,15:37,KAK,14,inside Ugak  ,57.02766667,-152.0105,1,,2,MG,Kod-9-04-05,206-223,CRCID897-05-Kod-9-04-05-0218.jpg,,,
897,NMML,,2005,9,9/4/2005,9:45,KAK,14,Ugak Bay,57.02033333,-152.0116667,,1,,MG,Kod-9-04-05,69-77,,CRCID897-05-Kod-9-04-05-0070.jpg,,
898,NMML,,2005,9,9/1/2005,14:22,KAK,14,offshore Ugak Bay,57.32666667,-152.475,2,2,2,MG,Kod-9-01-05,64-111,,,,
898,NMML,,2005,9,9/2/2005,10:38,KAK,14,offshore Ugak Bay,57.31833333,-152.505,2,,,MG,CF2-Kod-9-02-05,47-80,,,,
898,NMML,,2005,9,9/3/2005,14:21,KAK,14,off Ugak,57.00226667,-152.0028,2,,,MG,Kod-9-03-08,21-22,,,,
898,NMML,,2005,9,9/4/2005,12:58,KAK,14,inside Ugak in skiff,57.365,-152.5166667,1,2,2,MG,Kod-9-04-05,148-178,CRCID898-05-Kod-9-04-05-0151.jpg,,,
899,NMML,NMML,2005,9,9/2/2005,12:32,KAK,14,way offshore Ugak Bay,57.27333333,-152.4583333,2,3,2,MG,CF2-Kod-9-02-05,,CF2-Kod-9-02-05-0163.jpg,CF2-Kod-9-02-05-0141,CF2-Kod-9-02-05-164,Was PQ but added after CERF found match
899,NMML,NMML,2005,9,9/3/2005,14:21,KAK,14,off Ugak,57.00226667,-152.0028,2,,,MG,Kod-9-03-08,,Kod-9-03-05-0021,,,Was PQ but added after CERF found match
904,NMML,,2005,9,9/2/2005,11:15,KAK,14,offshore Ugak Bay,57.28833333,-152.51,2,2,,MG,CF2-Kod-9-02-05,81-95,CRCID904-05-CF2-Kod-9-02-05-0089.jpg,,,
905,NMML,,2005,9,9/2/2005,12:32,KAK,14,way offshore Ugak Bay,57.27333333,-152.4583333,2,2,2,MG,CF2-Kod-9-02-05,140-181,CRCID905-05-CF2-Kod-9-02-05-0173.jpg,,,
906,NMML,,2005,9,9/2/2005,12:08,KAK,14,way offshore Ugak Bay,57.27666667,-152.4433333,2,,,MG,CF2-Kod-9-02-05,127-139,CRCID906-05-CF2-Kod-9-02-05-0134.jpg,,,
906,NMML,,2005,9,9/2/2005,17:18,KAK,14,offshore Ugak Bay,57.305,-152.4866667,,2,,MG,CF3-Kod-9-02-05,105-129,,CRCID906-05-CF3-Kod-9-02-05-0111.jpg,,
907,NMML,,2005,9,9/2/2005,16:41,KAK,14,way offshore Ugak Bay,57.27333333,-152.3966667,2,1,,MG,CF3-Kod-9-02-05,79-87,CRCID907-05-CF3-Kod-9-02-05-0081.jpg,,,
907,NMML,,2005,9,9/2/2005,15:35,KAK,14,way offshore Ugak Bay,57.27833333,-152.4083333,,2,,MG,CF3-Kod-9-02-05,36-62,,,,
908,NMML,,2005,9,9/2/2005,17:18,KAK,14,offshore Ugak Bay,57.305,-152.4866667,,2,,MG,CF3-Kod-9-02-05,105-129,,CRCID908-05-CF3-Kod-9-02-05-0112.jpg,,
908,NMML,,2005,9,9/2/2005,9:26,KAK,14,Ugak Bay,57.34333333,-152.5133333,2,2,,MG,CF2-Kod-9-02-05,29-32,CRCID908-05-CF2-Kod-9-02-05-0029.jpg,,,
909,NMML,,2005,9,9/2/2005,11:42,KAK,14,offshore Ugak Bay,57.295,-152.49,2,2,,MG,CF2-Kod-9-02-05,100-120,CRCID909-05-CF2-Kod-9-02-05-0120.jpg,,,
910,NMML,,2005,9,9/2/2005,14:41,KAK,14,way offshore Ugak Bay,57.27666667,-152.4166667,2,2,,MG,CF3-Kod-9-02-05,0012-0015,CRCID910-05-CF3-Kod-9-02-05-0012.jpg,,,
911,NMML,,2005,9,9/2/2005,14:47,KAK,14,way offshore Ugak Bay,57.28666667,-152.4216667,2,1,2,MG,CF3-Kod-9-02-05,0016-0021,CRCID911-05-CF3-Kod-9-02-05-0016.jpg,,,
912,NMML,NMML,2005,9,9/2/2005,10:38,KAK,14,offshore Ugak Bay,57.31833333,-152.505,3,3,,MG,CF2-Kod-9-02-05,,CRCID912-05-CF2-Kod-9-02-05-0052.jpg,CF2-Kod-9-02-05-0072,,ID missing from database
912,NMML,NMML,2005,9,9/3/2005,12:25,KAK,14,off Ugak Bay ,57.00505,-152.0087333,3,,,MG,Kod-9-03-11,,Kod-9-03-05-0188,,,
913,NMML,,2005,9,9/2/2005,12:32,KAK,14,way offshore Ugak Bay,57.27333333,-152.4583333,2,2,,MG,CF2-Kod-9-02-05,140-181,CRCID913-05-CF2-Kod-9-02-05-0159.jpg,,,
914,NMML,,2005,9,9/2/2005,11:42,KAK,14,offshore Ugak Bay,57.295,-152.49,1,2,,MG,CF2-Kod-9-02-05,100-120,CRCID914-05-CF2-Kod-9-02-05-0119.jpg,,,
917,NMML,,2005,9,9/2/2005,12:08,KAK,14,way offshore Ugak Bay,57.27666667,-152.4433333,1,,,MG,CF2-Kod-9-02-05,127-139,CRCID917-05-CF2-Kod-9-02-05-0136_EDIT.jpg,,,
918,NMML,,2005,9,9/2/2005,11:32,KAK,14,offshore Ugak Bay,57.28833333,-152.5166667,3,,,MG,CF2-Kod-9-02-05,96-99,,CRCID918-05-CF2-Kod-9-02-05-0098.jpg,,
920,NMML,,2005,9,9/2/2005,16:18,KAK,14,way offshore Ugak Bay,57.27333333,-152.3966667,2,,,MG,CF3-Kod-9-02-05,68-76,CRCID920-05-CF3-Kod-9-02-05-0074.jpg,,,
920,NMML,,2005,9,9/2/2005,15:18,KAK,14,way offshore Ugak Bay,57.27833333,-152.4183333,,2,,MG,CF3-Kod-9-02-05,0023-34,,,,
920,NMML,,2005,9,9/2/2005,16:18,KAK,14,way offshore Ugak Bay,57.26666667,-152.4,,1,,MG,CF3-Kod-9-02-05,"65,67,69,77-78",,CRCID920-05-CF3-Kod-9-02-05-0069.jpg,,
921,NMML,,2005,9,9/2/2005,17:18,KAK,14,offshore Ugak Bay,57.305,-152.4866667,2,2,2,MG,CF3-Kod-9-02-05,105-129,CRCID921-05-CF3-Kod-9-02-05-0120.jpg,,,
931,NMML,,2006,5,5/4/2006,14:07,NWA,6,Northern WA Outer Coast,48.0843,-124.7233,2,2,2,Merrill Gosho,2006NB-May04,67-98,DSC_0089,DSC_0092,DSC_0094,"Previously ER C and ER D, now consolidated"
932,NMML,,2006,10,10/11/2006,10:30,NWA,6,Western SJF,48.1808,-124.7406,,1,2,Pat Gearin,2006NB-Oct11,11-36,,DSC_0016,DSC_0022,
932,NMML,,2007,8,8/30/2007,9:28,SJF,7,"East of Jensen Creek, SJF",48.3266,-124.4633,1,,,Merrill Gosho,2007NB-Aug30MG,135-150,DSC_0137,,,
932,NMML,,2008,11,11/18/2008,10:03,SJF,7,Bullman Beach,48.3588,-124.5401,,2,,Merrill Gosho,11-18-2008 pjg,362-371,,DSC_0366,,
932,MAKAH-NMML,,2009,9,9/30/2009,13:43,SJF,7,kydaka point,48.2886,-124.3591,2,1,,mattew gosho,D70,20090930-D70_137-20090930-D70_148,MAKAH-NMML-MG-20090930-DSC_0140.jpg,MAKAH-NMML-MG-20090930-DSC_0137.jpg,,
932,MAKAH-NMML,,2009,9,9/2/2009,9:00,SJF,7,Outer Coast,48.3888,-124.6341,2,2,,Jonathan Scordino,D70,20090902-D70_19-20090902-D70_30,MAKAH-NMML-JS-20090902-DSC_0020.jpg,MAKAH-NMML-JS-20090902-DSC_0029.jpg,,
932,MAKAH-NMML,,2009,9,9/30/2009,12:44,SJF,7,Sekiu River,48.2945,-124.3998,2,,,Mattew Gosho,D70,20090930-D70_58-20090930-D70_136,MAKAH-NMML-MG-20090930-DSC_0066.jpg,,,
937,NMML,,2006,5,5/4/2006,12:44,NWA,6,Northern WA Outer Coast,48.19,-124.7505,2,,,Merrill Gosho,2006NB-May04,41-64,CRC-ER-0937L-MG-DSC_0048edit.jpg,,,
938,NMML,,2006,5,5/4/2006,14:07,NWA,6,Northern WA Outer Coast,48.0843,-124.7233,2,,,Merrill Gosho,2006NB-May04,67-98,DSC_0068,,,
948,NMML,,2006,5,5/4/2006,14:07,NWA,6,Northern WA Outer Coast,48.0843,-124.7233,2,,,Merrill Gosho,2006NB-May04,67-98,DSC_0098,,,
957,NMML,,2006,5,5/4/2006,9:58,NWA,6,Northern WA Outer Coast,48.291,-124.6955,,2,,Merrill Gosho,2006NB-May04,01-23,,CRC-ER-0957R-MG-DSC_0019edit.jpg,,
959,NMML,,2006,5,5/4/2006,14:07,NWA,6,Northern WA Outer Coast,48.0843,-124.7233,,1,1,Merrill Gosho,2006NB-May04,67-98,,DSC_0072,"DSC_0083, DSC_0077","Previously ER B and ER C, now consolidated"
959,MAKAH-NMML,,2011,6,6/2/2011,15:18,NWA,6,,48.0305,-124.7171,2,,3,Adrianne Akmajian,D70,20110602_D70_1734_20110602_D70_1960,,,20110602_D70_1949.jpg,
959,MAKAH-NMML,,2012,5,5/31/2012,16:38,NWA,6,Off Sea Lion Rock,47.992,-124.7271,1,2,2,Adrianne Akmajian,D70,20120531_D70_1351_20120531_D70_1371,20120531_D70_1358.jpg,20120531_D70_1368.jpg,20120531_D70_1359.jpg,
959,MAKAH-NMML,,2012,6,6/14/2012,15:47,NWA,6,WA Outer Coast,47.983,-124.7266,1,,,Adrianne Akmajian,D70s,20120614_D70s_1103_20120614_D70s_1370,20120614_D70s_1337.jpg,,,
959,MAKAH-NMML,,2012,6,6/14/2012,15:47,NWA,6,WA Outer Coast,47.983,-124.7266,,1,,Adrianne Akmajian,D70s,20120614_D70s_1103_20120614_D70s_1370,,20120614_D70s_1354.jpg,,
959,MAKAH-NMML,,2012,6,6/20/2012,14:00,NWA,6,North of Hand Rock,48.0415,-124.726,,2,,Adrianne Akmajian,D70s,20120620_D70s_1413_20120620_D70s_1424,,20120620_D70s_1421.jpg,,
981,MAKAH-NMML,,2013,8,8/21/2013,13:45,NWA,6,Ozette Island,48.1565,-124.7558,1,1,,Adrianne Akmajian,D200,20130821_D200_7023-20130821_D200_7060,20130821_D200_7037.jpg,20130821_D200_7035.jpg,,"-Sighting Comments: There might have been 3 whales in the area because locations and timing of the blows visible did not make sense for just being 2 whales. Never photographed a 3rd whale.

Scat scamples collected from CRC 637 at N 48 08.77 W 124 45.29 "
981,NMML,,2004,7,7/14/2004,,SOR,3,Orford Reef,42.7886,-124.6005,1,,,Pat Gearn,04PG-2,29-36,04PG-2-34,,,
986,MAKAH-NMML,,2012,6,6/20/2012,17:09,NWA,6,South of Sea Lion Rock,47.9746,-124.727,1,,3,Adrianne Akmajian,D70s,20120620_D70s_1560_20120620_D70s_1563,20120620_RL_48.jpg,,20120620_RL_50.jpg,"3 whales in area, only able to photograph 1 whale"
987,MAKAH-NMML,,2009,10,10/6/2009,15:02,NWA,6,Sealion Rk.,47.976,-124.7101,1,2,2,Jonathan Scordino,d70,20091006-D70_225-20091006-D70_307,MAKAH-NMML-JS-20091006-DSC_0299.jpg,MAKAH-NMML-JS-20091006-DSC_0273.jpg,MAKAH-NMML-JS-20091006-DSC_0303.jpg,
990,NMML,,2008,6,6/19/2008,,NWA,6,"Portage Head, NWC",48.2916,-124.695,2,1,,Merrill Gosho,,1-41,20090619-MG-0041,20090619-MG-0033,,
990,NMML,,2008,10,10/29/2008,4:42,SJF,7,W Sail River,48.3636,-124.558,1,2,,Merrill Gosho,EROct_PJG/10-29-2008,108-130,DSC_0116,DSC_0123,,
990,NMML,,2009,6,6/18/2009,7:47,SJF,7,Str of Juan de Fuca,48.3621,-124.5451,2,2,,Pat Gearin,2009-06-18-PJG,1-82,NMML-20090618-MG-0074.jpg,NMML-20090618-MG-0080.jpg,,
991,NMML,,2007,7,7/14/2007,14:36,SOR,3,"Cape Blanco, OR",42.8258,-124.5793,1,2,3,Merrill Gosho,2007NB-July14MG,42-86,DSC_0054,DSC_0049,DSC_0044,
991,NMML,,2008,7,7/26/2008,4:16,SOR,3,1 mile N of Cape Blanco,42.83,-124.59,2,,,Merrill Gosho,BlancoJul26pjg,233-254,DSC_0236,,,
992,NMML,,2007,7,7/14/2007,14:36,SOR,3,"Cape Blanco, OR",42.8258,-124.5793,2,2,2,Merrill Gosho,2007NB-July14MG,42-86,DSC_0082,DSC_0071,2007CRC992F-MG-DSC_0086_edit.jpg,
993,MAKAH-NMML,,2011,6,6/2/2011,15:18,NWA,6,,48.0305,-124.7171,3,2,3,Adrianne Akmajian,D70,20110602_D70_1734_20110602_D70_1960,,20110602_D70_1771.jpg,20110602_D70_1775.jpg,
1047,NMML,,2008,10,10/29/2008,5:58,SJF,7,Bullman offshore,48.3581,-124.5403,2,2,,Merrill Gosho,EROct_PJG/10-29-2008,,DSC_0240,DSC_260,,"Previously ER A and ER W, now consolidated"
1047,NMML,,2008,11,11/19/2008,11:48,SJF,7,Bullman,48.3558,-124.6105,,2,,Merrill Gosho,2008-11-19 pjg,17-19,,DSC_0018,,
1047,NMML,,2012,10,10/10/2012,18:10,SJF,7,West of Waadah Island,48.3876,-124.6035,3,2,,Merrill Gosho,20121010-NMML-MG-,0099-0114,20121010-NMML-MG-0111.jpg,20121010-NMML-MG-0114.jpg,,Additional R side: 20121010-NMML-MG-0108.jpg
1047,MAKAH-NMML,,2012,6,6/14/2012,15:47,NWA,6,WA Outer Coast,47.983,-124.7266,2,1,,Adrianne Akmajian,D70s,20120614_D70s_1103_20120614_D70s_1370,20120614_D70s_1323.jpg,20120614_D70s_1266.jpg,,
1047,MAKAH-NMML,,2012,6,6/20/2012,14:28,NWA,6,NW offshore of Carroll Island,48.0025,-124.7253,,2,,Adrianne Akmajian,D70s,20120620_D70s_1425_20120620_D70s_1538,,20120620_D70s_1509.jpg,,
1047,MAKAH-NMML,,2012,7,7/18/2012,12:41,NWA,6,WA Outer Coast,48.1785,-124.7648,,1,,Intern Courtney Winck,D70s,20120718_D70s_2567_20120718_D70s_2572,,20120718_MG_126.jpg,,"1047 was only one of the frames, others incorrectly attached were made into Er1 ABP"
1047,MAKAH-NMML,,2012,9,9/12/2012,11:45,NWA,6,Father and Son,48.2256,-124.711,2,3,,Jonathan Scordino,D70,20120912_D70_3027_20120912_D70_3047,20120912_D70_3031.jpg,20120912_D70_3035.jpg,,
1047,MAKAH-NMML,,2012,9,9/26/2012,12:51,NWA,6,North of Guano,48.187,-124.7361,1,2,,Adrianne Akmajian,D70,20120926_3491_20120926_D70_3508,20120926_D70_3508.jpg,20120926_D70_3496.jpg,,
1047,MAKAH-NMML,,2012,10,10/25/2012,9:07,SJF,7,Second Beach,48.374,-124.5803,3,2,,Jonathan Scordino,D70,20121025_D70_4033_20121025_D70_4053,20121025_D70s_4757.jpg,20121025_D70s_4768.jpg,,
1050,NMML,,2008,8,8/13/2008,9:56,NWA,6,"Greenbank, NWC",48.3575,-124.7191,2,2,,Merrill Gosho,2008NB-Er-Aug13MG-CF1,34-95,DSC_0037,DSC_0043,,
1050,NMML,,2008,10,10/29/2008,5:08,SJF,7,Seal Rock S,48.3601,-124.5511,2,1,2,Merrill Gosho,EROct_PJG/10-29-2008,131-176,DSC_0131,DSC_0173,DSC_0176,"Previously ER A and ER W, now consolidated"
1050,NMML,,2008,12,12/10/2008,13:05,SJF,7,Seal/Sail Rock,48.3613,-124.5448,2,2,,Merrill Gosho,12-10-2008pjg,7-22,DSC_0011,DSC_0016,,
1050,NMML,,2008,12,12/10/2008,15:14,SJF,7,Bullman Beach,48.3593,-124.5341,2,2,1,Merrill Gosho,12-10-2008pjg,30-85,DSC_0079,DSC_0070,DSC_0071,
1051,NMML,,2008,10,10/28/2008,8:11,SJF,7,Sail Rock,48.3555,-124.5406,,2,,Merrill Gosho,EROct_PJG/10-28-2008,,,DSC_0177,,
1051,NMML,,2008,10,10/28/2008,8:44,SJF,7,E Bullman,48.3503,-124.5233,,1,,Merrill Gosho,EROct_PJG/10-28-2008,178-236,,DSC_0188,,
1051,MAKAH-NMML,,2009,7,7/1/2009,9:02,SJF,7,Koitlah,48.3936,-124.6486,2,2,,Seraphina Peters,D70,20090701-D70_43-20090701-D70_86,MAKAH-NMML-20090701-SP-DSC_0049.jpg,MAKAH-NMML-20090701-SP-DSC_0052.jpg,,
1051,MAKAH-NMML,,2009,7,7/1/2009,11:20,SJF,7,Koitlah,48.3846,-124.6288,2,1,,Seraphina Peters,D70,20090701-D70_87-20090701-D70_125,MAKAH-NMML-20090701-SP-DSC_0089.jpg,MAKAH-NMML-20090701-SP-DSC_0124.jpg,,
1051,MAKAH-NMML,,2009,9,9/2/2009,8:51,SJF,7,Koitlah,48.3921,-124.6415,2,2,,Jonathan Scordino,D70,20090902-D70_1-20090902-D70_18,MAKAH-NMML-JS-20090902-DSC_0017.jpg,MAKAH-NMML-JS-20090902-DSC_0008.jpg,,
1051,NMML,,2009,8,8/18/2009,9:06,SJF,7,Str of Juan de Fuca,48.3868,-124.6333,2,1,,Merrill Gosho,2009-08-18NB-Er-MG,1-18,NMML-20090818-MG-0017.jpg,NMML-20090818-MG-0011.jpg,,
1051,NMML,,2011,10,10/20/2011,16:34,NWA,6,,48.3641,-124.7251,2,3,,Merrill Gosho,CRC2011-Oct-20-ErPhotos,109-125,,20111020-MG-DSC_0124.jpg,,
1051,MAKAH-NMML,,2013,11,11/14/2013,9:36,SJF,7,Warmhouse,48.394,-124.66,1,1,,Adrianne Akmajian,AMA,20131114_AMA_3441-20131114_AMA_3457,20131114_AMA_3450.jpg,20131114_MG_49.jpg,,
1051,NMML,,2014,10,10/24/2014,10:11,SJF,7,Midway,48.3936,-124.654,,2,,Merrill Gosho,NMML/20141024,70-112,,NMML-20141024-DSC_0090.jpg,,  -ID Comments: additional photo of RA: NMML-20141024-DSC_0108a
1052,NMML,,2008,10,10/29/2008,2:56,SJF,7,Green Buoy,48.375,-124.5858,2,2,,Merrill Gosho,EROct_PJG/10-29-2008,1-44,DSC_0005,DSC_0003,,"Previously ER B, Z, and ER Y, now consolidated"
1052,NMML,,2009,11,11/4/2009,12:14,SJF,7,Str of Juan de Fuca,48.363,-124.5561,1,1,2,Merrill Gosho,2009-11-04NB-Er-MG,1-26,NMML-20091104-MG-0023.jpg,NMML-20091104-MG-0012.jpg,NMML-20091104-MG-0015.jpg,
1053,NMML,,2008,8,8/13/2008,8:47,SJF,7,"Second Beach, SJF",48.3771,-124.5833,,2,,Merrill Gosho,2008NB-Er-Aug13MG-CF1,1-33,,DSC_0025,,
1053,NMML,,2008,9,9/4/2008,12:18,SJF,7,Clallam Bay,48.2645,-124.2941,1,1,,Merrill Gosho,2008NB-Er-Sept04MG-CF2,15-20,DSC_0025,DSC_0019,,
1053,NMML,,2008,10,10/28/2008,9:53,SJF,7,E Bullman,48.347,-124.5171,,2,,Merrill Gosho,EROct_PJG/10-28-2008,238-259,,DSC_0248,,
1053,NMML,,2008,10,10/30/2008,7:02,SJF,7,E of Bullman Beach,48.347,-124.5153,,2,,Merrill Gosho,EROct_PJG/10-30-2008,109-120,,DSC_0116,,
1053,MAKAH-NMML,,2012,6,6/14/2012,12:46,NWA,6,Offshore Carroll and Sea Lion Rock area,48.0026,-124.7455,3,1,,Adrianne Akmajian,D70s,20120614_D70s_966_20120614_D70s_1026,20120614_D70s_1010.jpg,20120614_D70s_1016.jpg,,Large scar/injury similar to CRC 204 on left side in forward of knuckles. No photo of scar but can make out from right side photo.
1053,MAKAH-NMML,,2012,9,9/12/2012,12:07,NWA,6,North of Guano,48.1878,-124.7328,1,2,,Jonathan Scordino,D70,20120912_D70_3048_20120912_D70_3084,20120912_D70s_3965.jpg,20120912_D70_3082.jpg,,
1053,MAKAH-NMML,,2012,10,10/25/2012,11:07,NWA,6,Shi Shi,48.2625,-124.6861,1,2,,Adrianne Akmajian,D70s,20121025_D70s_4818_20121025_D70s_4900,20121025_D70s_4885.jpg,20121025_D70s_4866.jpg,,Bolt got stuck during biopsy attempt. Pursued whale for ~1 hour and it did not fall out.
1053,MAKAH-NMML,,2013,6,6/28/2013,19:20,SJF,7,Waadah Pv,48.3818,-124.5926,1,2,,Jonathan Scordino,D200,20130628_D200_4506-20130628_D200_4510,20130628_D200_4507.jpg,20130628_D70_1525.jpg,,"-Sighting Comments: D70 CAMERA IS OFF BY YEAR PHOTOS SAY 2012. 2 biopsy attemps/missed shots, only recorded one that whale reacted to.  -ID Comments: FYI D70 CAMERA IS OFF BY YEAR PHOTOS SAY 2012."
1053,MAKAH-NMML,,2013,6,6/29/2013,9:56,SJF,7,2nd Beach,48.3753,-124.581,2,,,Jonathan Scordino,D200,20130629_D200_4511-20130629_D200_4533,20130629_D200_4527.jpg,,,
1053,MAKAH-NMML,,2013,8,8/1/2013,15:23,SJF,7,Seal/Sail,48.3605,-124.5445,3,1,,Adrianne Akmajian,D200,20130801_D200_5374-20130801_D200_5395,20130801_D200_5374.jpg,20130801_D200_5384.jpg,,"-Sighting Comments: Initially appeared feeding, they seemed to travel away from boat."
1053,MAKAH-NMML,,2013,8,8/21/2013,9:32,SJF,7,West side of Waadah Island,48.3848,-124.605,3,1,,Adrianne Akmajian,D200,20130821_D200_6715-20130821_D200_6790,20130821_D200_6747.jpg,20130821_MG_27.jpg,,
1053,MAKAH-NMML,,2013,8,8/22/2013,8:53,SJF,7,Bullman Beach,48.3578,-124.5336,3,2,,Adrianne Akmajian,D200,20130822_D200_7124-20130822_D200_7129,20130822_MG_236.jpg,20130822_D200_7130.jpg,,"-Sighting Comments: FYI for photos-Merrill recorded  as 1 sighting where we split as sightings 4, 5, and 6.  -ID Comments: FYI for photos-Merrill recorded  as 1 sighting where we split as sightings 4, 5, and 6."
1053,NMML,,2014,10,10/24/2014,9:59,SJF,7,West of Waadah Island,48.3826,-124.6075,1,1,3,Merrill Gosho,NMML/20141024,36-69,NMML-20141024-DSC_0063.jpg,NMML-20141024-DSC_0046.jpg,NMML-20141024-DSC_0048a.jpg,
1054,NMML,,2008,9,9/4/2008,11:48,SJF,7,W of Sekiu Pt,48.2745,-124.3208,2,2,,Merrill Gosho,2008NB-Er-Sept04MG-CF2,1-14,DSC_0005,DSC_0013,,
1054,NMML,,2008,10,10/29/2008,5:58,SJF,7,Bullman offshore,48.3581,-124.5403,2,2,,Merrill Gosho,EROct_PJG/10-29-2008,,DSC_0272,DSC_0257,,"Previously ER C and ER V, now consolidated"
1054,NMML,,2009,6,6/18/2009,7:47,SJF,7,Str of Juan de Fuca,48.3621,-124.5451,2,1,,Pat Gearin,2009-06-18-PJG,1-82,NMML-20090618-PJG-0039.jpg,NMML-20090618-PJG-0055.jpg,,
1054,NMML,,2009,6,6/18/2009,9:17,SJF,7,Str of Juan de Fuca,48.3345,-124.4835,1,1,,Pat Gearin,2009-06-18-PJG,,NMML-20090618-MG-0087.jpg,NMML-20090618-MG-0095.jpg,,
1054,MAKAH-NMML,,2012,5,5/16/2012,10:55,SJF,7,East of Rasmussen Creek,48.3241,-124.4603,3,2,,Jonathan Scordino,D70,20120516_D70_1058_20120516_D70_1075,20120516_D70_1074.jpg,20120516_D70_1066.jpg,,
1054,MAKAH-NMML,,2012,5,5/30/2012,15:21,SJF,7,First Beach,48.3753,-124.5853,1,,,Jonathan Scordino,D70,20120530_D70_1106_20120530_D70_1117,20120530_D70_1115.jpg,,,Left side photographed only because knew ID of whale.
1054,MAKAH-NMML,,2012,5,5/31/2012,11:38,SJF,7,First Beach,48.3753,-124.5853,,2,,Jonathan Scordino,D70,20120531_D70_1118_20120532_D70_1130,,20120531_D70_1129.jpg,,Right side only.
1054,MAKAH-NMML,,2014,6,6/11/2014,9:26,SJF,7,Ba'adah,48.3738,-124.5838,2,,,Jonathan Scordino,JON,20140611_JON_1318-20140611_JON_1406,20140611_AMA_1678.jpg,,,
1055,NMML,,2008,10,10/28/2008,8:07,SJF,7,W Bullman,48.3521,-124.5411,,2,,Merrill Gosho,EROct_PJG/10-28-2008,64-67,,DSC_0064,,
1055,NMML,,2008,10,10/28/2008,8:11,SJF,7,Sail Rock,48.3555,-124.5406,1,2,,Merrill Gosho,EROct_PJG/10-28-2008,,DSC_0099,DSC_0115,,"Previously ER B and ER V, now consolidated"
1055,NMML,,2008,10,10/29/2008,5:58,SJF,7,Bullman offshore,48.3581,-124.5403,1,2,,Merrill Gosho,EROct_PJG/10-29-2008,,DSC_0276,DSC_0244,,"Previously ER B and ER X, now consolidated"
1055,NMML,,2008,10,10/30/2008,7:54,SJF,7,"Bullman, inside",48.3528,-124.5398,2,2,,Merrill Gosho,EROct_PJG/10-30-2008,168-179,DSC_0170,DSC_0178,,"Previously ER A And ER Z, now consolidated"
1056,NMML,,2008,10,10/29/2008,7:40,SJF,7,Jensen Cr?,48.346,-124.5148,2,2,,Merrill Gosho,EROct_PJG/10-29-2008,348-368,DSC_0359,DSC_0354,,
1056,MAKAH-NMML,,2010,8,8/4/2010,11:55,SJF,7,Between Jensen and Bullman Beach,48.343,-124.507,1,1,,Jonathan Scordino,D70,20100804_D70_1_20100804_D70_21,MAKAH-NMML-JS-20100804-DSC_0014.jpg,MAKAH-NMML-JS-20100804-DSC_0020.jpg,,
1057,NMML,,2008,10,10/30/2008,8:08,SJF,7,"Sail River, mouth of",48.3608,-124.556,2,2,,Merrill Gosho,EROct_PJG/10-30-2008,180-197,DSC_0180,DSC_0183,,"Previously ER A and ER Z, now consolidated"
1057,NMML,,2008,11,11/18/2008,8:55,SJF,7,Sail River,48.3615,-124.556,2,2,,Merrill Gosho,11-18-2008 pjg,206-246,DSC_0246,DSC_0238,,
1058,MAKAH-NMML,,2009,4,4/29/2009,12:26,NWA,6,,48.1615,-124.7856,2,,2,JS,,20090429_101-20090429_248,MAKAH-NMML-20090429-MG-DSC_0098.jpg,,MAKAH-NMML-20090429-MG-DSC_0112.jpg,
1058,MAKAH-NMML,,2009,4,4/29/2009,12:26,NWA,6,,48.1615,-124.7856,,2,2,JS,,20090429_101-20090429_248,,MAKAH-NMML-20090429-MG-DSC_0109.jpg,MAKAH-NMML-20090429-MG-DSC_0080.jpg,
1059,NMML,,2008,10,10/28/2008,8:44,SJF,7,E Bullman,48.3503,-124.5233,2,,,Merrill Gosho,EROct_PJG/10-28-2008,178-236,DSC_0225,,,
1059,NMML,,2008,10,10/28/2008,9:53,SJF,7,E Bullman,48.347,-124.5171,,2,,Merrill Gosho,EROct_PJG/10-28-2008,238-259,,DSC_0244,,
1059,NMML,,2008,10,10/29/2008,7:11,SJF,7,Jensen Creek,48.335,-124.4873,2,2,,Merrill Gosho,EROct_PJG/10-29-2008,333-342,DSC_0334,DSC_0339,,"Previously ER A, B, and ER Z, now consolidated"
1059,NMML,,2008,10,10/29/2008,7:33,SJF,7,Jensen Creek,48.3331,-124.4798,2,,,Merrill Gosho,EROct_PJG/10-29-2008,345-347,DSC_0347,,,
1059,MAKAH-NMML,,2009,10,10/6/2009,15:02,NWA,6,Sealion Rk.,47.976,-124.7101,,2,,Jonathan Scordino,d70,20091006-D70_225-20091006-D70_307,,MAKAH-NMML-JS-20091006-DSC_0256.jpg,MAKAH-NMML-JS-20091006-DSC_0260.jpg,
1066,NMML,,2008,7,7/26/2008,3:17,SOR,3,"Cape Blanco, OR",42.83,-124.5816,2,2,,Merrill Gosho,BlancoJul26pjg,167-210,DSC_0181,DSC_0187,,"Previously ER D and ER Y, now consolidated"
